dis.Name,RWR,Deepwalk,Node2Vec,LINE,HOPE,Laplacian
DOID:0110410,0.8564,0.8924,0.8708,0.8024,0.8848,0.7718
DOID:0110411,0.826944444,0.82,0.891111111,0.755138889,0.881111111,0.638888889
DOID:0110412,0.873333333,0.746805556,0.852777778,0.706388889,0.809583333,0.613333333
DOID:0110413,0.8448,0.8904,0.8744,0.8084,0.8844,0.7696
DOID:0110414,0.993888889,0.955555556,0.822777778,0.764305556,0.836388889,0.571527778
DOID:0110415,1,0.993055556,0.9775,0.706111111,0.993055556,0.552083333
DOID:0110416,0.848,0.8936,0.8656,0.8216,0.872,0.8064
DOID:0110417,0.848,0.8996,0.8688,0.7932,0.8828,0.7882
DOID:0110418,0.8492,0.9,0.8728,0.8168,0.8852,0.7856
DOID:0110419,0.8484,0.9108,0.8716,0.8204,0.8812,0.7848
DOID:0110420,0.854,0.8958,0.8688,0.806,0.8844,0.8162
DOID:0110421,0.8504,0.9044,0.87,0.8244,0.8804,0.792
DOID:0110422,0.8444,0.8934,0.8732,0.8248,0.8888,0.794
DOID:0110423,0.882454346,0.871946676,0.715646457,0.620478451,0.810339664,0.758316289
DOID:0110424,0.882517313,0.875962604,0.750166205,0.627655817,0.81841759,0.765377424
DOID:0110425,0.828264,0.808584,0.69208,0.596672,0.780648,0.824168
DOID:0110426,0.878805698,0.868750913,0.721179693,0.620288532,0.815971512,0.760847334
DOID:0110427,0.874295106,0.867224251,0.72757122,0.616402484,0.812195033,0.754517896
DOID:0110428,0.881959834,0.877119114,0.73651662,0.617423823,0.818376039,0.755488227
DOID:0110429,0.879590942,0.872089116,0.727461651,0.615898466,0.812388605,0.765438276
DOID:0110430,0.881099343,0.869912345,0.719945215,0.610273923,0.812231556,0.760215486
DOID:0110431,0.879919649,0.87192111,0.724956172,0.614897736,0.817425128,0.762702703
DOID:0110432,0.879499635,0.875160701,0.728634039,0.615591673,0.815361578,0.757772096
DOID:0110433,0.874488678,0.873356465,0.734842951,0.618002191,0.810478451,0.755383492
DOID:0110434,0.880058864,0.877548476,0.737299169,0.609712604,0.822396122,0.751288089
DOID:0110435,0.878367421,0.875036523,0.726701972,0.609123448,0.813144631,0.757216947
DOID:0110436,0.879550767,0.870325055,0.721844412,0.615807159,0.814035793,0.763648649
DOID:0110437,0.876486486,0.868929876,0.726859021,0.615138787,0.808728999,0.762501826
DOID:0110438,0.868964681,0.847309557,0.708753463,0.609504848,0.807600416,0.759934211
DOID:0110439,0.87974723,0.853812327,0.720661357,0.606163435,0.817063712,0.773441828
DOID:0110441,0.877739226,0.873597516,0.730672023,0.613345508,0.812611395,0.755752374
DOID:0110442,0.880982469,0.874707816,0.725328707,0.621249087,0.818889701,0.759481373
DOID:0110443,0.886240625,0.855725,0.749628125,0.61405625,0.82255,0.768871875
DOID:0110444,0.875840029,0.863140979,0.713433163,0.620500365,0.806150475,0.757165814
DOID:0110445,0.884130886,0.879155125,0.728930055,0.617887812,0.817669668,0.769213989
DOID:0110446,0.882506925,0.877624654,0.728012465,0.631125346,0.817396122,0.761153047
DOID:0110447,0.884189189,0.873268809,0.725007305,0.613433163,0.81017531,0.768557341
DOID:0110448,0.879868517,0.872823229,0.723513514,0.621278305,0.819495982,0.758298028
DOID:0110449,0.876943024,0.871110299,0.72733382,0.616409788,0.81233382,0.754740687
DOID:0110450,0.884470222,0.874511773,0.717070637,0.608985457,0.818220222,0.752171053
DOID:0110451,0.879430241,0.86982469,0.715226443,0.620978817,0.809065011,0.749254931
DOID:0110452,0.877903579,0.87230095,0.723035062,0.614941563,0.811355004,0.762235208
DOID:0110453,0.881300219,0.87307889,0.727856099,0.619112491,0.813940833,0.760876552
DOID:0110454,0.879013879,0.872735573,0.726186998,0.616924763,0.810997078,0.756409788
DOID:0110455,0.878988313,0.872089116,0.720788897,0.607815924,0.81536523,0.757472608
DOID:0110456,0.883590212,0.873718042,0.726837107,0.617154858,0.813663258,0.758889701
DOID:0110457,0.876731302,0.873227147,0.73724723,0.618175208,0.808317175,0.753421053
DOID:0110458,0.884785319,0.884477147,0.749231302,0.634279778,0.822119114,0.745564404
DOID:0110459,0.876102995,0.868495252,0.726585099,0.610522279,0.814287801,0.7523813
DOID:0110460,0.881216216,0.870613587,0.718133674,0.614883126,0.816442659,0.756464573
DOID:0110461,0.878371074,0.871683711,0.724525201,0.611701972,0.813553689,0.757041636
DOID:0110463,0.89,0.925,0.73,0.725,0.9575,0.725
DOID:0110464,0.8075,0.78,0.885,0.675,0.9325,0.9975
DOID:0110467,0.827777778,0.802222222,0.865555556,0.757777778,0.896666667,0.758333333
DOID:0110470,0.695,0.7775,0.9975,0.6875,0.9575,0.9175
DOID:0110473,0.8625,0.805,0.77,0.555,0.915,0.78
DOID:0110475,0.932777778,0.992222222,0.991111111,0.593333333,0.952222222,0.669444444
DOID:0110476,1,1,1,0.945,0.9875,1
DOID:0110477,0.9825,0.795,0.75,0.535,0.9875,0.975
DOID:0110482,0.8225,1,0.8075,0.8325,0.9175,0.94
DOID:0110484,0.905,0.8775,0.775,0.6025,0.955,0.7875
DOID:0110486,0.74625,0.86,0.8375,0.63625,0.885,0.71
DOID:0110488,0.7675,0.795,0.8275,0.6825,0.965,0.925
DOID:0110489,0.9075,0.9775,0.825,0.915,0.7475,0.7525
DOID:0110491,0.7425,0.875,0.7825,0.5225,0.785,0.9225
DOID:0110493,0.7575,0.875,0.8275,0.84,0.93,0.875
DOID:0110494,0.7375,0.7275,0.755,0.545,0.77,0.84
DOID:0110495,0.7875,0.965,0.93,0.875,0.8975,0.7575
DOID:0110497,0.8275,0.825,0.925,0.555,0.9,0.91
DOID:0110498,0.7925,0.8675,0.775,0.55,0.7875,0.7325
DOID:0110501,0.935,0.905,0.9825,0.565,0.995,0.7525
DOID:0110505,0.75,0.7975,0.73625,0.555,0.765,0.9175
DOID:0110519,0.9125,0.7975,0.9025,0.605,1,0.82
DOID:0110527,0.755,0.8075,0.775,0.59,0.75,0.88
DOID:0110534,0.805,0.76,0.76,0.56,0.975,0.895
DOID:0110536,0.7975,0.92,0.965,0.5425,0.96,0.725
DOID:0110537,0.84,0.8125,0.92,1,0.985,0.90375
DOID:0110539,0.8475,0.775,0.7425,0.58,0.9975,0.89
DOID:0110541,0.9175,0.7225,0.785,0.995,0.745,0.755
DOID:0110542,0.7275,0.76,0.9525,0.55,0.75,0.7425
DOID:0110543,0.9425,0.835,0.76375,0.55,0.9875,0.9525
DOID:0110548,0.8275,0.8175,0.9025,0.5725,0.8225,0.725
DOID:0110550,0.81,0.725,0.7225,0.6625,0.86,0.9575
DOID:0110552,0.8175,0.985,0.9225,0.84,0.9175,0.7875
DOID:0110553,0.7925,0.7425,0.75375,0.5875,0.7825,0.87
DOID:0110557,0.8375,0.825,0.85,0.85,0.9275,0.8875
DOID:0110558,0.87,0.965,0.975,0.54,0.955,0.91
DOID:0110559,0.925,0.995,0.9875,0.675,0.9275,0.9175
DOID:0110565,1,1,1,0.9425,0.995,1
DOID:0110567,0.8925,0.89,0.74,0.57,0.995,0.97
DOID:0110569,0.7275,0.84,0.935,0.545,0.905,0.775
DOID:0110573,0.82,0.89,0.91,0.9975,0.89,0.855
DOID:0110581,0.8725,0.945,0.875,0.82,0.925,0.73
DOID:0110584,0.7725,0.98,0.895,0.845,0.7375,0.7225
DOID:0110585,0.8175,0.785,0.9275,0.5425,0.815,0.86
DOID:0110589,0.9225,0.75,0.875,0.9,0.82,0.975
DOID:0110590,0.7725,0.915,0.795,0.6475,0.74,0.9175
DOID:0110592,0.7075,0.7475,0.8875,0.8625,0.735,0.7825
DOID:0110594,0.633061224,0.612142857,0.693061224,0.593877551,0.615714286,0.65877551
DOID:0110632,0.941804734,0.929378698,0.909911243,0.662071006,0.830473373,0.835532544
DOID:0110633,0.946952663,0.936804734,0.922011834,0.681183432,0.841538462,0.842721893
DOID:0110634,0.940236686,0.929881657,0.92316568,0.668254438,0.83739645,0.834142012
DOID:0110635,0.944023669,0.932721893,0.920414201,0.675769231,0.838964497,0.843136095
DOID:0110637,0.943195266,0.927130178,0.917899408,0.676863905,0.83612426,0.839911243
DOID:0110639,0.941804734,0.929142012,0.922071006,0.670414201,0.832662722,0.845621302
DOID:0110640,0.940710059,0.928816568,0.915739645,0.680591716,0.840414201,0.838372781
DOID:0110645,1,1,1,0.945,0.74,1
DOID:0110698,0.875,0.855,0.9325,0.955,0.9775,0.97
DOID:0110716,0.630739645,0.691804734,0.597218935,0.55591716,0.678786982,0.542189349
DOID:0110717,0.594297521,0.74768595,0.592727273,0.555950413,0.647190083,0.629214876
DOID:0110718,0.567975207,0.754297521,0.570165289,0.563719008,0.663057851,0.58785124
DOID:0110719,0.5973,0.77065,0.57385,0.5961,0.6358,0.63985
DOID:0110720,0.7525,0.86,0.775,0.815,0.925,0.7525
DOID:0110725,0.66,0.855,0.8075,0.82,0.8175,0.7825
DOID:0110727,0.9,0.835,0.955,0.8,0.8325,0.815
DOID:0110732,0.75,0.98375,0.865,0.74,0.825,0.8625
DOID:0110741,0.799104683,0.833282828,0.714302112,0.646579431,0.856730946,0.718080808
DOID:0110742,0.802539027,0.841244261,0.72181359,0.647759412,0.857428834,0.713810836
DOID:0110743,0.798108356,0.836680441,0.730078053,0.648071625,0.857759412,0.718218549
DOID:0110744,0.807084775,0.817210208,0.704121972,0.62700692,0.857949827,0.709801038
DOID:0110745,0.801584022,0.835619835,0.718181818,0.649784206,0.850642792,0.719063361
DOID:0110746,0.795909091,0.843365473,0.729669421,0.639132231,0.85707989,0.718530762
DOID:0110747,0.799857668,0.840821855,0.725651974,0.638608815,0.862676768,0.719775023
DOID:0110749,0.795821855,0.839090909,0.734150597,0.64976584,0.858787879,0.722263545
DOID:0110750,0.798934803,0.841437098,0.727924702,0.643503214,0.851675849,0.715165289
DOID:0110751,0.803892734,0.840795848,0.731297578,0.65175173,0.853205017,0.704628028
DOID:0110752,0.800959596,0.838471074,0.72597337,0.642024793,0.851487603,0.719233242
DOID:0110753,0.799527089,0.844981635,0.732607897,0.63932966,0.858484848,0.721616162
DOID:0110754,0.797988981,0.843764922,0.729632691,0.648746556,0.86117539,0.710381084
DOID:0110755,0.802171717,0.840798898,0.724605142,0.649990817,0.856460055,0.718888889
DOID:0110756,0.799862259,0.84181359,0.728498623,0.645367309,0.85862259,0.724279155
DOID:0110757,0.798406795,0.839784206,0.726262626,0.646161616,0.861225895,0.726473829
DOID:0110758,0.799306703,0.838934803,0.723438935,0.654825528,0.856120294,0.72073921
DOID:0110759,0.802754821,0.839990817,0.717970615,0.652988981,0.858865932,0.720408632
DOID:0110760,0.798911846,0.840413223,0.727447199,0.649067952,0.858737374,0.718934803
DOID:0110761,0.800656566,0.836418733,0.718608815,0.652741047,0.857121212,0.718783287
DOID:0110763,0.565510204,0.662142857,0.62377551,0.589387755,0.627142857,0.803265306
DOID:0110764,0.564795918,0.638571429,0.62,0.601836735,0.631530612,0.814489796
DOID:0110765,0.581020408,0.664081633,0.621428571,0.578979592,0.629387755,0.816530612
DOID:0110766,0.59359375,0.61609375,0.60109375,0.580859375,0.6384375,0.834453125
DOID:0110767,0.578163265,0.663367347,0.614081633,0.586530612,0.632244898,0.823469388
DOID:0110768,0.578469388,0.650408163,0.611428571,0.574081633,0.615714286,0.815714286
DOID:0110769,0.554693878,0.637755102,0.629795918,0.581632653,0.64,0.808469388
DOID:0110770,0.55640625,0.592890625,0.637265625,0.56734375,0.685703125,0.76734375
DOID:0110771,0.568571429,0.65122449,0.622857143,0.604693878,0.624081633,0.810816327
DOID:0110772,0.568469388,0.659795918,0.611836735,0.589489796,0.627653061,0.813877551
DOID:0110773,0.61875,0.72953125,0.656171875,0.57546875,0.66609375,0.830625
DOID:0110774,0.558163265,0.651020408,0.605918367,0.584081633,0.64,0.818367347
DOID:0110775,0.565816327,0.654285714,0.606020408,0.586734694,0.617755102,0.806632653
DOID:0110776,0.575714286,0.663061224,0.62122449,0.572244898,0.635714286,0.804285714
DOID:0110777,0.570612245,0.648367347,0.598673469,0.583163265,0.630612245,0.802040816
DOID:0110778,0.576938776,0.646938776,0.600408163,0.588367347,0.643469388,0.82755102
DOID:0110779,0.572142857,0.65755102,0.623265306,0.590204082,0.621020408,0.8
DOID:0110780,0.57744898,0.651020408,0.601632653,0.587142857,0.605612245,0.814693878
DOID:0110781,0.553979592,0.653979592,0.617857143,0.58255102,0.621428571,0.815714286
DOID:0110782,0.565510204,0.649183673,0.604387755,0.579795918,0.616734694,0.817346939
DOID:0110783,0.568367347,0.65244898,0.597346939,0.596530612,0.634285714,0.793673469
DOID:0110785,0.569183673,0.650408163,0.600714286,0.58122449,0.626530612,0.811326531
DOID:0110786,0.559897959,0.652244898,0.610612245,0.581938776,0.620408163,0.802857143
DOID:0110787,0.568061224,0.65744898,0.611326531,0.595306122,0.617959184,0.812857143
DOID:0110788,0.57,0.67255102,0.634489796,0.587040816,0.638979592,0.820612245
DOID:0110789,0.56244898,0.666020408,0.624591837,0.587040816,0.622653061,0.815612245
DOID:0110790,0.57255102,0.656020408,0.589591837,0.578571429,0.646530612,0.82622449
DOID:0110791,0.555816327,0.647755102,0.602959184,0.581326531,0.633061224,0.801530612
DOID:0110792,0.565510204,0.654897959,0.600816327,0.59255102,0.636530612,0.798367347
DOID:0110793,0.585408163,0.661632653,0.624897959,0.602653061,0.630408163,0.82755102
DOID:0110794,0.56744898,0.65755102,0.624081633,0.593061224,0.615306122,0.809183673
DOID:0110795,0.56877551,0.663265306,0.633061224,0.590408163,0.61877551,0.810408163
DOID:0110796,0.569693878,0.649285714,0.598061224,0.576938776,0.620918367,0.798061224
DOID:0110797,0.6209375,0.755546875,0.6359375,0.596328125,0.6415625,0.74859375
DOID:0110798,0.569591837,0.658061224,0.621632653,0.595918367,0.646938776,0.828979592
DOID:0110800,0.57377551,0.664795918,0.609183673,0.598979592,0.61755102,0.825102041
DOID:0110801,0.560714286,0.668673469,0.616530612,0.592755102,0.607346939,0.819897959
DOID:0110805,0.59109375,0.684296875,0.5996875,0.56171875,0.67671875,0.7753125
DOID:0110806,0.562244898,0.666530612,0.629591837,0.580510204,0.627142857,0.799183673
DOID:0110807,0.570612245,0.644693878,0.599285714,0.578571429,0.618061224,0.801020408
DOID:0110808,0.576428571,0.633979592,0.615510204,0.592653061,0.611020408,0.818163265
DOID:0110809,0.61765625,0.626640625,0.6028125,0.58890625,0.6703125,0.809765625
DOID:0110810,0.577653061,0.657755102,0.621836735,0.57877551,0.619183673,0.824489796
DOID:0110811,0.569183673,0.661836735,0.617346939,0.584489796,0.615714286,0.828265306
DOID:0110812,0.58078125,0.701875,0.598359375,0.59875,0.72484375,0.72765625
DOID:0110813,0.565408163,0.656938776,0.620612245,0.590204082,0.629387755,0.806938776
DOID:0110814,0.566020408,0.64122449,0.62377551,0.601020408,0.622653061,0.811836735
DOID:0110815,0.618359375,0.665234375,0.601875,0.57421875,0.73171875,0.84609375
DOID:0110816,0.554285714,0.648571429,0.594489796,0.587959184,0.636122449,0.821836735
DOID:0110817,0.568571429,0.640510204,0.593673469,0.58877551,0.62122449,0.81255102
DOID:0110818,0.568163265,0.654489796,0.595714286,0.589489796,0.604897959,0.78877551
DOID:0110820,0.62796875,0.731328125,0.595546875,0.592265625,0.642890625,0.831875
DOID:0110822,0.559183673,0.63877551,0.612040816,0.571734694,0.618979592,0.81244898
DOID:0110823,0.558673469,0.665510204,0.61877551,0.583877551,0.618979592,0.813877551
DOID:0110824,0.570612245,0.659387755,0.624897959,0.590612245,0.631428571,0.82
DOID:0110825,0.584897959,0.645714286,0.607857143,0.593469388,0.640510204,0.818367347
DOID:0110826,0.805555556,0.865833333,0.889166667,0.774722222,0.879166667,0.569166667
DOID:0110827,0.724444444,0.611111111,0.733333333,0.667777778,0.696666667,0.772222222
DOID:0110828,0.685,0.9675,0.8075,0.595,0.8675,0.92
DOID:0110829,0.7475,0.9425,0.7925,0.595,0.845,0.86
DOID:0110830,0.852,0.8982,0.8668,0.8152,0.8804,0.7778
DOID:0110831,0.852,0.9012,0.8716,0.8032,0.8828,0.815
DOID:0110832,0.8494,0.9044,0.8728,0.7996,0.8796,0.7596
DOID:0110833,0.8448,0.8964,0.8676,0.8136,0.8772,0.7982
DOID:0110834,0.8508,0.9048,0.8628,0.8204,0.8846,0.8
DOID:0110835,0.8436,0.8988,0.8688,0.8268,0.8772,0.7724
DOID:0110836,0.809166667,0.864722222,0.879444444,0.776388889,0.880555556,0.57
DOID:0110837,0.844,0.8908,0.874,0.7886,0.8814,0.7912
DOID:0110838,0.7825,0.876805556,0.863055556,0.784166667,0.863055556,0.751527778
DOID:0110839,0.8396,0.904,0.8792,0.816,0.8796,0.801
DOID:0110840,0.786666667,0.871944444,0.86,0.782083333,0.862777778,0.726944444
DOID:0110841,0.8432,0.892,0.8728,0.8128,0.876,0.7904
DOID:0110842,0.784444444,0.742777778,0.862777778,0.729861111,0.761388889,0.756111111
DOID:0110843,0.995833333,0.9925,0.96625,0.801666667,0.988055556,0.587777778
DOID:0110844,0.995555556,0.991944444,0.966805556,0.788055556,0.988194444,0.586666667
DOID:0110845,0.994305556,0.989444444,0.965277778,0.803888889,0.988472222,0.573333333
DOID:0110846,0.996530612,0.994081633,0.973061224,0.825408163,0.987040816,0.616836735
DOID:0110847,0.994861111,0.989166667,0.965,0.779722222,0.988611111,0.583888889
DOID:0110848,0.995918367,0.993061224,0.959795918,0.833367347,0.99122449,0.766428571
DOID:0110849,0.996388889,0.994444444,0.964722222,0.783472222,0.994722222,0.591666667
DOID:0110850,0.995918367,0.987959184,0.964897959,0.834591837,0.985714286,0.688571429
DOID:0110851,0.5674,0.8856,0.828,0.5576,0.6336,0.588
DOID:0110855,0.687777778,0.694444444,0.711111111,0.605555556,0.67,0.716666667
DOID:0110858,0.8016,0.7824,0.5876,0.6956,0.526,0.5836
DOID:0110859,1,0.985,0.995,0.8575,1,0.96
DOID:0110861,0.746875,0.8721875,0.72921875,0.5709375,0.69796875,0.8365625
DOID:0110870,0.755,0.995,0.9525,0.9,0.785,0.86
DOID:0110881,0.886666667,0.8,0.786805556,0.757083333,0.777986111,0.844097222
DOID:0110892,0.779990617,0.832662789,0.718769,0.571177519,0.793694877,0.69700319
DOID:0110921,0.98875,0.929375,0.9565625,0.7925,0.80875,0.595625
DOID:0110938,0.5702,0.6752,0.5892,0.6824,0.8894,0.8696
DOID:0110946,0.5896,0.6756,0.576,0.6628,0.8724,0.8908
DOID:0110948,1,0.9808,0.9602,0.6444,0.9044,0.772
DOID:0110949,0.6284,0.5664,0.602,0.6816,0.6132,0.6146
DOID:0110957,0.738888889,0.608888889,0.743333333,0.604444444,0.784444444,0.932222222
DOID:0110980,0.589722222,0.823611111,0.779027778,0.669444444,0.761111111,0.555833333
DOID:0111005,0.744107143,0.743188776,0.711377551,0.606734694,0.659744898,0.649438776
DOID:0111029,0.935679012,0.907901235,0.875061728,0.61462963,0.895864198,0.782716049
DOID:0111031,0.825,0.75,0.7975,0.8675,0.925,0.8925
DOID:0111040,0.585173611,0.693333333,0.710625,0.5853125,0.787881944,0.69375
DOID:0111041,0.5284375,0.7196875,0.727361111,0.595069444,0.795381944,0.755277778
DOID:0111042,0.525454545,0.651115702,0.718016529,0.544214876,0.78768595,0.66838843
DOID:0111043,0.537561983,0.650619835,0.71785124,0.564669421,0.793842975,0.665123967
DOID:0111051,0.82875,0.69375,0.625,0.664375,0.721875,0.7575
DOID:0111063,0.83,0.961111111,0.85,0.928888889,0.847777778,0.616666667
DOID:0111064,0.677777778,0.955555556,0.803333333,0.618888889,0.918888889,0.753333333
DOID:0111078,0.5986,0.6256,0.6726,0.6426,0.8356,0.91
DOID:0111113,1,0.98,0.935,0.715,1,1
DOID:0111135,0.662222222,0.644444444,0.707777778,0.634444444,0.827777778,0.892222222
DOID:0111136,0.648888889,0.628888889,0.726666667,0.632222222,0.844444444,0.87
DOID:0111137,0.709375,0.60875,0.630625,0.57875,0.678125,0.780625
DOID:0111138,0.66,0.614444444,0.707777778,0.651111111,0.805555556,0.878888889
DOID:0111139,0.606666667,0.68,0.718888889,0.592222222,0.923333333,0.798888889
DOID:0111140,0.835347222,0.862465278,0.9003125,0.536666667,0.864583333,0.876909722
DOID:0111154,0.727777778,0.747777778,0.754444444,0.683333333,0.781111111,0.693333333
DOID:0111162,0.9748,0.8204,0.942,0.7188,0.9436,0.8252
DOID:0111195,0.807777778,0.788888889,0.821111111,0.631111111,0.827777778,0.953333333
DOID:0111206,0.82125,0.953125,0.909375,0.7975,0.97375,0.860625
DOID:0111216,0.966666667,0.832222222,0.883333333,0.795555556,0.941111111,0.723333333
DOID:0111217,0.7325,0.6775,0.6740625,0.675625,0.79875,0.755
DOID:0111223,0.72375,0.654375,0.65375,0.68375,0.805625,0.74125
DOID:0111225,0.666666667,0.756666667,0.698888889,0.722222222,0.741111111,0.854444444
DOID:0111237,0.99625,0.946875,0.840625,0.65625,0.734375,0.5125
DOID:0111243,0.9825,0.975,0.9875,0.7975,0.975,0.99
DOID:0111246,0.765,0.8125,0.87,0.705,0.91,0.7675
DOID:0111375,0.772222222,0.774722222,0.8375,0.714444444,0.777361111,0.704722222
DOID:0111377,0.772777778,0.784166667,0.828055556,0.713055556,0.765277778,0.706527778
DOID:0111412,0.9456,0.7684,0.6252,0.628,0.8112,0.56
DOID:0111460,0.99945,0.9917,0.986,0.81895,0.98915,0.8347
DOID:10003,0.772465639,0.804475219,0.751576426,0.537830071,0.745520616,0.649262807
DOID:10017,0.9775,0.850625,0.868125,0.630625,0.905,0.734375
DOID:10041,0.6125,0.7525,0.9725,0.6775,0.7775,0.835
DOID:10127,0.791049383,0.787469136,0.70617284,0.729382716,0.80654321,0.791358025
DOID:10155,0.936326531,0.723265306,0.602653061,0.597346939,0.753061224,0.745408163
DOID:10223,0.977222222,0.879444444,0.908194444,0.761388889,0.851527778,0.97
DOID:1024,0.612244898,0.778367347,0.658979592,0.646530612,0.781122449,0.854081633
DOID:10247,0.994444444,0.988888889,0.995555556,0.733333333,0.953333333,0.711111111
DOID:10283,0.810719268,0.734751011,0.60330522,0.519498297,0.689697822,0.610491384
DOID:1029,0.724375,0.875,0.8775,0.524375,0.865625,0.78625
DOID:10316,0.925,0.77375,0.7475,0.8425,0.9525,0.7625
DOID:10320,0.8775,0.81,0.905,0.68625,0.75,0.785
DOID:10322,0.777777778,0.712222222,0.758888889,0.601111111,0.977777778,0.67
DOID:10324,0.955,0.8875,0.945,0.7875,0.83,0.965
DOID:10325,0.7928,0.7928,0.8228,0.8864,0.7414,0.6528
DOID:10327,0.96,0.89,0.9525,0.77,0.8625,0.97
DOID:1040,0.829085714,0.81597551,0.644020408,0.544485714,0.849934694,0.648432653
DOID:10487,0.805272109,0.64978458,0.657698413,0.619693878,0.851961451,0.681655329
DOID:10493,0.8312,0.9026,0.9416,0.6638,0.8564,0.6526
DOID:10534,0.845198142,0.782417985,0.636617796,0.563036181,0.737756024,0.651669328
DOID:10582,0.999,0.989,0.9756,0.68695,0.8035,0.9191
DOID:10584,0.737930485,0.769226722,0.732638712,0.523301977,0.700175383,0.601202168
DOID:10588,0.7384375,0.6946875,0.72125,0.72375,0.63,0.6478125
DOID:1059,0.75724097,0.740846725,0.586039945,0.51818794,0.683718626,0.667367105
DOID:10591,0.973402778,0.952465278,0.892916667,0.600138889,0.882847222,0.819305556
DOID:10595,0.827130178,0.754497041,0.649497041,0.544142012,0.816863905,0.829704142
DOID:10603,0.965208333,0.838402778,0.833506944,0.600243056,0.843958333,0.834027778
DOID:10608,0.770876736,0.758871528,0.728237847,0.548871528,0.765894097,0.766822917
DOID:10609,0.61625,0.70875,0.763125,0.71,0.6665625,0.595625
DOID:1062,0.6275,0.8225,0.7475,0.6375,0.735,0.82
DOID:10629,0.774285714,0.698163265,0.618367347,0.616122449,0.757346939,0.826530612
DOID:1063,0.905714286,0.769387755,0.71,0.600612245,0.816734694,0.793061224
DOID:10652,0.861514889,0.827564058,0.71344356,0.583734418,0.821224896,0.743152701
DOID:1067,0.782222222,0.754722222,0.598194444,0.593888889,0.838888889,0.583055556
DOID:1070,0.812345679,0.803148148,0.714197531,0.552345679,0.815987654,0.560493827
DOID:1074,0.83355,0.7939875,0.6856625,0.55065,0.807775,0.7489625
DOID:10762,0.958888889,0.985555556,0.9,0.693333333,0.881111111,0.781111111
DOID:10763,0.893736739,0.847661741,0.746006906,0.552066664,0.791416805,0.75485205
DOID:10772,0.9125,0.9075,0.965,0.7875,0.9725,1
DOID:10780,0.895277778,0.861111111,0.891944444,0.601944444,0.9625,0.59125
DOID:10787,0.699375,0.86,0.78,0.66,0.83875,0.61375
DOID:10808,0.970246914,0.881358025,0.866296296,0.637592593,0.93382716,0.692716049
DOID:10825,0.895823464,0.853141275,0.751032753,0.551905598,0.794742873,0.752733691
DOID:10871,0.789817708,0.78859375,0.733498264,0.567717014,0.760980903,0.705772569
DOID:1089,0.756145833,0.6946875,0.553229167,0.575868056,0.680381944,0.768333333
DOID:10892,0.97625,0.925,0.930625,0.60875,0.9809375,0.891875
DOID:10907,0.784948061,0.754231302,0.604968837,0.57682133,0.74549169,0.646146122
DOID:10908,0.679285714,0.597959184,0.609591837,0.69622449,0.68244898,0.663673469
DOID:10914,0.869622771,0.843710562,0.739087791,0.694931413,0.868257888,0.762517147
DOID:10923,0.958,0.6914,0.7544,0.6612,0.9024,0.558
DOID:10933,0.664444444,0.921111111,0.705555556,0.648888889,0.862222222,0.843333333
DOID:1094,0.894907407,0.878348765,0.84404321,0.606805556,0.833472222,0.791959877
DOID:10952,0.857858839,0.812622352,0.696883674,0.58714664,0.799647553,0.726281045
DOID:10966,0.841157407,0.875648148,0.81337963,0.559367284,0.736512346,0.793472222
DOID:10976,0.991875,0.831875,0.791875,0.6215625,0.794375,0.69
DOID:10983,0.96375,0.77625,0.838125,0.835625,0.9375,0.764375
DOID:11014,0.791111111,0.625555556,0.597777778,0.778888889,0.608888889,0.585555556
DOID:11037,0.706,0.738,0.7228,0.6976,0.5728,0.8132
DOID:11054,0.812769438,0.760440209,0.61540732,0.567307303,0.810139147,0.686042334
DOID:1107,0.791575485,0.792444598,0.535443213,0.575384349,0.791063019,0.68550554
DOID:11105,0.750398335,0.775503864,0.737577289,0.525156064,0.715423603,0.619494649
DOID:11193,0.7975,0.93,0.72,0.86,0.82,0.805
DOID:11198,0.645,0.611666667,0.600555556,0.594444444,0.598194444,0.708055556
DOID:11212,0.8282,0.7152,0.5786,0.6312,0.8688,0.6712
DOID:11247,0.9968,0.9976,0.9936,0.8272,0.9936,0.636
DOID:11328,0.75686728,0.735175237,0.571766734,0.563065211,0.735103419,0.63143206
DOID:11335,0.939422222,0.930177778,0.909222222,0.6566,0.909577778,0.837133333
DOID:1138,0.865397924,0.750294118,0.619757785,0.576626298,0.833373702,0.82416955
DOID:11383,0.975555556,0.721666667,0.546666667,0.632777778,0.798472222,0.592222222
DOID:11394,0.954027778,0.682777778,0.67375,0.708472222,0.856944444,0.613888889
DOID:114,0.844707031,0.703320313,0.695390625,0.55921875,0.81890625,0.817890625
DOID:11400,0.917959184,0.770204082,0.701020408,0.619183673,0.819795918,0.773673469
DOID:11432,0.800943878,0.842653061,0.745714286,0.55625,0.832857143,0.740586735
DOID:11476,0.900174472,0.836602388,0.729733701,0.608475666,0.865247934,0.821749311
DOID:1148,0.798411387,0.787488522,0.702217631,0.527796143,0.74224977,0.675114784
DOID:11503,0.947653061,0.805102041,0.736326531,0.582244898,0.850408163,0.863877551
DOID:11554,0.685555556,0.734444444,0.75,0.692222222,0.89,0.641111111
DOID:11555,0.7,0.715555556,0.735555556,0.696666667,0.913333333,0.674444444
DOID:11612,0.862153635,0.794382716,0.567935528,0.563237311,0.773175583,0.630809328
